	AveExpr	Coef	t	P.value	F	F.p.value
GSCOC_T00008659001	7.57899442042834	1.25331129375928	4.84452583722907	0.000952861086878962	23.4694305875801	0.000952861086878962
GSCOC_T00008663001	0.946504523834735	0.31623956596102	0.207400118484969	0.840378486189501	0.0430148091475793	0.840378486189501
GSCOC_T00008666001	5.10626101802416	0.819290894307897	5.30442778303169	0.000514488635678987	28.1369541053985	0.000514488635678988
GSCOC_T00008668001	6.08748436962015	1.00546597466751	6.41309284160572	0.000131273492250779	41.1277597950545	0.000131273492250779
GSCOC_T00008672001	6.9976097483997	-0.353497106883343	-3.10750418154162	0.0127826980535961	9.65658223829863	0.0127826980535961
GSCOC_T00008675001	4.07044969983779	0.354415480263085	3.31725846621678	0.00915539837329089	11.0042037316869	0.00915539837329089
GSCOC_T00008677001	0.420104818811734	-0.631568806649154	-1.86360046067289	0.0957324325691979	3.47300667702023	0.0957324325691979
GSCOC_T00008682001	2.27916025151786	1.32472730417238	5.55263985483577	0.000373536396732412	30.8318093575106	0.000373536396732411
GSCOC_T00008683001	0.0906080316558674	0.542439572283101	1.38256098177882	0.200597038407335	1.91147486833723	0.200597038407335
GSCOC_T00008684001	1.54221142173851	1.25000826805671	3.75890668290544	0.00460699025092224	14.1293794507912	0.00460699025092224
GSCOC_T00008704001	0.146579000305106	0.135952679620353	0.338498375368555	0.742858655618807	0.114581150127151	0.742858655618807
GSCOC_T00008717001	6.4181911224699	0.62642329434283	2.95698614113087	0.0162812074433219	8.74376703884001	0.0162812074433219
GSCOC_T00008775001	5.4722353478697	-0.625425977466797	-4.59196940478049	0.00135414216623746	21.0861830144401	0.00135414216623746
GSCOC_T00008776001	1.85953672195878	-0.649792070986184	-1.98437399435335	0.0789564018901837	3.93774014946586	0.0789564018901837
GSCOC_T00008777001	4.5468409124075	-0.35452077574093	-1.26878115621849	0.236787418109194	1.60980562237513	0.236787418109194
GSCOC_T00008789001	2.25488055057136	3.92662775973533	7.08941431650544	6.15570035859158e-05	50.2597953510722	6.15570035859158e-05
GSCOC_T00008790001	5.44285630165573	0.939985631764662	6.29910687733973	0.000149953468850639	39.6787474521487	0.000149953468850639
GSCOC_T00008796001	-0.40647618126284	-4.10063018994198	-7.88212667776079	2.70257627167012e-05	62.1279209642683	2.70257627167012e-05
GSCOC_T00008797001	2.42066627897156	3.55920712323851	2.92932847830409	0.017024463809465	8.58096533380336	0.017024463809465
GSCOC_T00008801001	5.8211218787818	-0.310458098615082	-0.987557345012151	0.349528912152638	0.97526950968745	0.349528912152638
GSCOC_T00008804001	0.149508764137398	-5.82025463840097	-7.71995418349169	3.18142202140768e-05	59.5976925952109	3.18142202140769e-05
GSCOC_T00008808001	3.3950137781131	0.485486577339701	2.23979190701401	0.0522655059667198	5.01666778672546	0.0522655059667198
GSCOC_T00008812001	-1.58063317940373	-7.52247753635139	-19.8584935416914	1.16266135564261e-08	394.359765745401	1.16266135564261e-08
GSCOC_T00008813001	3.91413645415671	-1.92938527708225	-8.53851179056465	1.43282667534447e-05	72.9061835976115	1.43282667534447e-05
GSCOC_T00008820001	1.27181995008611	5.04175653523491	11.2950632110825	1.44996089260984e-06	127.578452942349	1.44996089260984e-06
GSCOC_T00008824001	3.6339337935933	-4.15357722105953	-12.0325807908791	8.53432952762734e-07	144.783000489032	8.53432952762734e-07
GSCOC_T00008836001	2.46970862395833	2.1533174219073	4.80172336553877	0.00101068019871132	23.056547279161	0.00101068019871132
GSCOC_T00008837001	6.43650210453651	0.180792455513588	1.61258526942107	0.141771694558273	2.60043125115382	0.141771694558273
GSCOC_T00008838001	3.12262623335777	0.300957942836944	1.56574372108403	0.152326467791741	2.45155340011407	0.152326467791741
GSCOC_T00008839001	-1.40569173220613	-7.87304905826411	-23.0165579242973	3.21029426459306e-09	529.761938682534	3.21029426459306e-09
GSCOC_T00008849001	1.44439111630497	-2.62925118553057	-1.88410478424405	0.0926650220866867	3.54985083801133	0.0926650220866867
GSCOC_T00008852001	0.0779498229847713	0.21787128136117	0.383979651460367	0.710031780132199	0.147440372735625	0.710031780132199
GSCOC_T00008854001	2.87162596271618	0.790358136795754	4.88548743252007	0.000900853124566909	23.8679874533116	0.000900853124566909
GSCOC_T00008855001	1.85082395718437	0.113531454232868	0.503698299075845	0.62673909559975	0.253711976491899	0.62673909559975
GSCOC_T00008866001	4.04360006681826	-0.122099104922093	-0.773233412357603	0.459484199078611	0.597889909986184	0.459484199078611
GSCOC_T00008867001	3.025321678542	-0.647799688291519	-2.4981782837781	0.0343097136294885	6.24089473754047	0.0343097136294885
GSCOC_T00008868001	3.22817614632811	0.164990573870163	0.407597909686567	0.693226294030711	0.166136055980859	0.693226294030711
GSCOC_T00008869001	4.3418144982072	1.09876112681009	1.88175282231424	0.0930121166827322	3.5409936842876	0.0930121166827322
